MeasureItem	Month	Year	Category	Country	MeasureItemID	CreationDate	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	12	2019	Hydro Water Reservoir	RO	B12	2024-05-29 11:56:05	100	332.2871800	
Monthly Domestic Values	4	2019	Fossil Coal-derived gas	EE	B03	2024-05-29 11:56:05	100	44.1226000	
Monthly Domestic Values	2	2019	Solar	BG	B16	2024-05-29 11:56:05	100	76.4940000	
Monthly Domestic Values	6	2019	Wind Onshore	LU	B19	2024-05-29 11:56:05	100	14.8407475	
Monthly Domestic Values	3	2019	Hydro Run-of-river and poundage	LU	B11	2024-05-29 11:56:05	100	11.0351300	
Monthly Domestic Values	8	2019	Fossil Hard coal	IE	B05	2024-05-29 11:56:05	100	24.8690850	
Monthly Domestic Values	12	2019	Waste	EE	B17	2024-05-29 11:56:05	100	12.0140000	
Monthly Domestic Values	8	2019	Fossil Brown coal/Lignite	DE	B02	2024-05-29 11:56:05	100	7953.9506450	
Monthly Domestic Values	11	2019	Fossil Brown coal/Lignite	MK	B02	2024-05-29 11:56:05	100	241.7439200	
Monthly Domestic Values	2	2019	Fossil Peat	IE	B08	2024-05-29 11:56:05	100	190.2870800	
Monthly Domestic Values	3	2019	Nuclear	BG	B14	2024-05-29 11:56:05	100	1572.9980000	
Monthly Domestic Values	12	2019	Other renewable	HR	B15	2024-05-29 11:56:05	100	31.4610000	
Monthly Domestic Values	12	2019	Wind Onshore	MK	B19	2024-05-29 11:56:05	100	9.3191700	
Monthly Domestic Values	12	2019	Fossil Gas	FR	B04	2024-05-29 11:56:05	100	3906.4830000	
Monthly Domestic Values	12	2019	Hydro Water Reservoir	HR	B12	2024-05-29 11:56:05	100	605.6766100	
Monthly Domestic Values	5	2019	Solar	DK	B16	2024-05-29 11:56:05	100	136.3758500	
Monthly Domestic Values	9	2019	Solar	SK	B16	2024-05-29 11:56:05	100	51.4781000	
Monthly Domestic Values	3	2019	Other	EE	B20	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	9	2019	Fossil Gas	LU	B04	2024-05-29 11:56:05	100	13.3775650	
Monthly Domestic Values	6	2019	Fossil Hard coal	DE	B05	2024-05-29 11:56:05	100	2583.4614050	
Monthly Domestic Values	9	2019	Biomass	LT	B01	2024-05-29 11:56:05	100	30.5231900	
Monthly Domestic Values	7	2019	Fossil Hard coal	AT	B05	2024-05-29 11:56:05	100	124.5308000	
Monthly Domestic Values	12	2019	Geothermal	DE	B09	2024-05-29 11:56:05	100	18.0364250	
Monthly Domestic Values	4	2019	Waste	AT	B17	2024-05-29 11:56:05	100	72.0000000	
Monthly Domestic Values	7	2019	Hydro Pumped Storage	CZ	B10	2024-05-29 11:56:05	100	84.3256500	
Monthly Domestic Values	8	2019	Hydro Run-of-river and poundage	FI	B11	2024-05-29 11:56:05	100	631.2576500	
Monthly Domestic Values	7	2019	Wind Onshore	DE	B19	2024-05-29 11:56:05	100	4863.5515575	
Monthly Domestic Values	7	2019	Wind Offshore	BE	B18	2024-05-29 11:56:05	100	224.4792800	
Monthly Domestic Values	4	2019	Solar	HR	B16	2024-05-29 11:56:05	100	6.3460000	
Monthly Domestic Values	11	2019	Fossil Gas	IE	B04	2024-05-29 11:56:05	100	757.1107550	
Monthly Domestic Values	6	2019	Solar	LT	B16	2024-05-29 11:56:05	100	14.6052100	
Monthly Domestic Values	2	2019	Other	ES	B20	2024-05-29 11:56:05	100	34.0550000	
Monthly Domestic Values	5	2019	Wind Onshore	HR	B19	2024-05-29 11:56:05	100	127.8406500	
Monthly Domestic Values	12	2019	Biomass	SK	B01	2024-05-29 11:56:05	100	90.8808000	
Monthly Domestic Values	12	2019	Waste	CZ	B17	2024-05-29 11:56:05	100	18.1507200	
Monthly Domestic Values	9	2019	Waste	DK	B17	2024-05-29 11:56:05	100	120.5437300	
Monthly Domestic Values	6	2019	Hydro Pumped Storage	PL	B10	2024-05-29 11:56:05	100	83.3048500	
Monthly Domestic Values	10	2019	Waste	NL	B17	2024-05-29 11:56:05	100	184.1260875	
Monthly Domestic Values	1	2019	Hydro Pumped Storage	RS	B10	2024-05-29 11:56:05	100	99.4200000	
Monthly Domestic Values	5	2019	Solar	SI	B16	2024-05-29 11:56:05	100	20.8383900	
Monthly Domestic Values	5	2019	Solar	BE	B16	2024-05-29 11:56:05	100	450.6481800	
Monthly Domestic Values	8	2019	Fossil Oil shale	ES	B07	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	6	2019	Other renewable	FI	B15	2024-05-29 11:56:05	100	13.1618100	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	PL	B11	2024-05-29 11:56:05	100	96.8696700	
Monthly Domestic Values	11	2019	Wind Onshore	GR	B19	2024-05-29 11:56:05	100	470.9480000	
Monthly Domestic Values	1	2019	Fossil Oil	SK	B06	2024-05-29 11:56:05	100	100.0529000	
Monthly Domestic Values	11	2019	Waste	HR	B17	2024-05-29 11:56:05	100	0.7200000	
Monthly Domestic Values	6	2019	Hydro Pumped Storage	AT	B10	2024-05-29 11:56:05	100	421.9960000	
Monthly Domestic Values	10	2019	Fossil Oil	HR	B06	2024-05-29 11:56:05	100	0.7400200	
Monthly Domestic Values	6	2019	Fossil Oil	CZ	B06	2024-05-29 11:56:05	100	4.4986500	
Monthly Domestic Values	11	2019	Fossil Oil	BE	B06	2024-05-29 11:56:05	100	0.0113400	
Monthly Domestic Values	5	2019	Hydro Water Reservoir	BA	B12	2024-05-29 11:56:05	100	534.5081100	
Monthly Domestic Values	8	2019	Fossil Coal-derived gas	DE	B03	2024-05-29 11:56:05	100	54.9266250	
Monthly Domestic Values	9	2019	Wind Onshore	HU	B19	2024-05-29 11:56:05	100	37.9309175	
Monthly Domestic Values	9	2019	Fossil Oil	IT	B06	2024-05-29 11:56:05	100	102.3790000	
Monthly Domestic Values	12	2019	Fossil Hard coal	GB	B05	2024-05-29 11:56:05	100	997.5430650	
Monthly Domestic Values	12	2019	Hydro Water Reservoir	LU	B12	2024-05-29 11:56:05	100	5.0142425	
Monthly Domestic Values	2	2019	Solar	CZ	B16	2024-05-29 11:56:05	100	135.4382100	
Monthly Domestic Values	9	2019	Other	CZ	B20	2024-05-29 11:56:05	100	76.5313400	
Monthly Domestic Values	10	2019	Solar	HU	B16	2024-05-29 11:56:05	100	93.9645175	
Monthly Domestic Values	10	2019	Fossil Oil	AT	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	5	2019	Hydro Pumped Storage	CH	B10	2024-05-29 11:56:05	100	535.1839700	
Monthly Domestic Values	11	2019	Hydro Pumped Storage	SI	B10	2024-05-29 11:56:05	100	25.3848000	
Monthly Domestic Values	11	2019	Fossil Oil	FR	B06	2024-05-29 11:56:05	100	170.9150000	
Monthly Domestic Values	6	2019	Fossil Gas	DK	B04	2024-05-29 11:56:05	100	103.3475200	
Monthly Domestic Values	6	2019	Hydro Water Reservoir	HR	B12	2024-05-29 11:56:05	100	308.1394800	
Monthly Domestic Values	6	2019	Fossil Hard coal	ES	B05	2024-05-29 11:56:05	100	445.2070000	
Monthly Domestic Values	4	2019	Hydro Water Reservoir	CH	B12	2024-05-29 11:56:05	100	606.0371700	
Monthly Domestic Values	1	2019	Hydro Run-of-river and poundage	BE	B11	2024-05-29 11:56:05	100	24.8667500	
Monthly Domestic Values	1	2019	Wind Onshore	FI	B19	2024-05-29 11:56:05	100	443.3200500	
Monthly Domestic Values	12	2019	Other	IE	B20	2024-05-29 11:56:05	100	0.3959600	
Monthly Domestic Values	4	2019	Wind Onshore	NL	B19	2024-05-29 11:56:05	100	199.7856450	
Monthly Domestic Values	9	2019	Solar	PT	B16	2024-05-29 11:56:05	100	105.3151000	
Monthly Domestic Values	2	2019	Fossil Gas	DE	B04	2024-05-29 11:56:05	100	4473.0256500	
Monthly Domestic Values	4	2019	Fossil Gas	BE	B04	2024-05-29 11:56:05	100	1606.2836300	
Monthly Domestic Values	5	2019	Hydro Water Reservoir	BG	B12	2024-05-29 11:56:05	100	180.4470000	
Monthly Domestic Values	5	2019	Solar	DE	B16	2024-05-29 11:56:05	100	5004.8085050	
Monthly Domestic Values	1	2019	Hydro Run-of-river and poundage	DE	B11	2024-05-29 11:56:05	100	1068.6537500	
Monthly Domestic Values	2	2019	Fossil Hard coal	IT	B05	2024-05-29 11:56:05	100	1590.0120000	
Monthly Domestic Values	5	2019	Waste	IT	B17	2024-05-29 11:56:05	100	19.5810000	
Monthly Domestic Values	2	2019	Hydro Pumped Storage	SK	B10	2024-05-29 11:56:05	100	10.9876600	
Monthly Domestic Values	8	2019	Hydro Pumped Storage	SK	B10	2024-05-29 11:56:05	100	14.7340400	
Monthly Domestic Values	10	2019	Fossil Peat	EE	B08	2024-05-29 11:56:05	100	2.4214000	
Monthly Domestic Values	2	2019	Other	NL	B20	2024-05-29 11:56:05	100	2890.1387850	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	GB	B11	2024-05-29 11:56:05	100	190.9485000	
Monthly Domestic Values	3	2019	Other	BE	B20	2024-05-29 11:56:05	100	546.1797200	
Monthly Domestic Values	8	2019	Other	RS	B20	2024-05-29 11:56:05	100	11.1600000	
Monthly Domestic Values	2	2019	Hydro Run-of-river and poundage	ES	B11	2024-05-29 11:56:05	100	889.9770000	
Monthly Domestic Values	9	2019	Other renewable	SK	B15	2024-05-29 11:56:05	100	42.8279000	
Monthly Domestic Values	3	2019	Wind Onshore	IT	B19	2024-05-29 11:56:05	100	2431.7740000	
Monthly Domestic Values	2	2019	Biomass	PT	B01	2024-05-29 11:56:05	100	140.0117000	
Monthly Domestic Values	7	2019	Biomass	HR	B01	2024-05-29 11:56:05	100	36.1790000	
Monthly Domestic Values	12	2019	Fossil Hard coal	FI	B05	2024-05-29 11:56:05	100	463.5189100	
Monthly Domestic Values	1	2019	Fossil Oil	PL	B06	2024-05-29 11:56:05	100	177.6382500	
Monthly Domestic Values	7	2019	Fossil Oil	PL	B06	2024-05-29 11:56:05	100	119.6031300	
Monthly Domestic Values	9	2019	Fossil Oil	DE	B06	2024-05-29 11:56:05	100	350.9653225	
Monthly Domestic Values	9	2019	Fossil Coal-derived gas	ES	B03	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	12	2019	Other	PT	B20	2024-05-29 11:56:05	100	18.1620000	
Monthly Domestic Values	1	2019	Hydro Run-of-river and poundage	SI	B11	2024-05-29 11:56:05	100	188.0309800	
Monthly Domestic Values	8	2019	Other	GB	B20	2024-05-29 11:56:05	100	78.8377950	
Monthly Domestic Values	7	2019	Hydro Run-of-river and poundage	RS	B11	2024-05-29 11:56:05	100	643.5420000	
Monthly Domestic Values	12	2019	Wind Onshore	FR	B19	2024-05-29 11:56:05	100	4464.7010000	
Monthly Domestic Values	4	2019	Fossil Gas	GB	B04	2024-05-29 11:56:05	100	9762.6402450	
Monthly Domestic Values	4	2019	Fossil Gas	AT	B04	2024-05-29 11:56:05	100	527.5099000	
Monthly Domestic Values	4	2019	Nuclear	CZ	B14	2024-05-29 11:56:05	100	2111.9245900	
Monthly Domestic Values	8	2019	Hydro Water Reservoir	RS	B12	2024-05-29 11:56:05	100	28.5540000	
Monthly Domestic Values	5	2019	Wind Offshore	GB	B18	2024-05-29 11:56:05	100	1034.8254250	
Monthly Domestic Values	3	2019	Hydro Water Reservoir	AT	B12	2024-05-29 11:56:05	100	287.8701000	
Monthly Domestic Values	4	2019	Biomass	PL	B01	2024-05-29 11:56:05	100	153.2882800	
Monthly Domestic Values	4	2019	Fossil Oil	HR	B06	2024-05-29 11:56:05	100	5.7581200	
Monthly Domestic Values	7	2019	Hydro Pumped Storage	IT	B10	2024-05-29 11:56:05	100	287.5070000	
Monthly Domestic Values	2	2019	Nuclear	SE	B14	2024-05-29 11:56:05	100	5510.4550000	
Monthly Domestic Values	4	2019	Fossil Brown coal/Lignite	SI	B02	2024-05-29 11:56:05	100	253.3580100	
Monthly Domestic Values	7	2019	Nuclear	RO	B14	2024-05-29 11:56:05	100	993.1748000	
Monthly Domestic Values	9	2019	Wind Onshore	EE	B19	2024-05-29 11:56:05	100	58.9726000	
Monthly Domestic Values	9	2019	Wind Onshore	BG	B19	2024-05-29 11:56:05	100	84.0820000	
Monthly Domestic Values	11	2019	Hydro Run-of-river and poundage	LT	B11	2024-05-29 11:56:05	100	22.3798900	
Monthly Domestic Values	3	2019	Hydro Run-of-river and poundage	LV	B11	2024-05-29 11:56:05	100	375.9780000	
Monthly Domestic Values	5	2019	Other renewable	ME	B15	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	10	2019	Hydro Run-of-river and poundage	IE	B11	2024-05-29 11:56:05	100	110.8139300	
Monthly Domestic Values	2	2019	Wind Onshore	CH	B19	2024-05-29 11:56:05	100	9.1650700	
Monthly Domestic Values	11	2019	Wind Onshore	LV	B19	2024-05-29 11:56:05	100	9.1950000	
Monthly Domestic Values	4	2019	Fossil Oil	MK	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	10	2019	Fossil Oil	ES	B06	2024-05-29 11:56:05	100	198.4310000	
Monthly Domestic Values	2	2019	Solar	EE	B16	2024-05-29 11:56:05	100	0.4690000	
Monthly Domestic Values	6	2019	Solar	ES	B16	2024-05-29 11:56:05	100	1703.6970000	
Monthly Domestic Values	10	2019	Other	SK	B20	2024-05-29 11:56:05	100	78.1872000	
Monthly Domestic Values	9	2019	Hydro Water Reservoir	ES	B12	2024-05-29 11:56:05	100	989.5540000	
Monthly Domestic Values	5	2019	Biomass	EE	B01	2024-05-29 11:56:05	100	44.9146000	
Monthly Domestic Values	4	2019	Biomass	GB	B01	2024-05-29 11:56:05	100	1203.5640000	
Monthly Domestic Values	8	2019	Fossil Hard coal	DK	B05	2024-05-29 11:56:05	100	125.8349200	
Monthly Domestic Values	1	2019	Fossil Brown coal/Lignite	SK	B02	2024-05-29 11:56:05	100	122.0404000	
Monthly Domestic Values	11	2019	Fossil Brown coal/Lignite	PL	B02	2024-05-29 11:56:05	100	2986.4607100	
Monthly Domestic Values	10	2019	Hydro Pumped Storage	FR	B10	2024-05-29 11:56:05	100	363.8450000	
Monthly Domestic Values	1	2019	Other	DE	B20	2024-05-29 11:56:05	100	361.0250875	
Monthly Domestic Values	12	2019	Fossil Hard coal	ES	B05	2024-05-29 11:56:05	100	411.9750000	
Monthly Domestic Values	8	2019	Wind Onshore	ES	B19	2024-05-29 11:56:05	100	2676.7770000	
Monthly Domestic Values	10	2019	Fossil Oil	SI	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	10	2019	Fossil Oil	CY	B06	2024-05-29 11:56:05	100	357.2164400	
Monthly Domestic Values	8	2019	Fossil Oil	FI	B06	2024-05-29 11:56:05	100	0.7940900	
Monthly Domestic Values	7	2019	Geothermal	ES	B09	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	10	2019	Fossil Gas	BE	B04	2024-05-29 11:56:05	100	2526.2200900	
Monthly Domestic Values	12	2019	Fossil Gas	HU	B04	2024-05-29 11:56:05	100	746.6380075	
Monthly Domestic Values	9	2019	Biomass	AT	B01	2024-05-29 11:56:05	100	162.6040000	
Monthly Domestic Values	3	2019	Fossil Hard coal	NL	B05	2024-05-29 11:56:05	100	1597.0021075	
Monthly Domestic Values	8	2019	Fossil Hard coal	SK	B05	2024-05-29 11:56:05	100	48.7611000	
Monthly Domestic Values	6	2019	Biomass	NL	B01	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	7	2019	Waste	FI	B17	2024-05-29 11:56:05	100	21.4268600	
Monthly Domestic Values	3	2019	Fossil Brown coal/Lignite	ME	B02	2024-05-29 11:56:05	100	152.8555400	
Monthly Domestic Values	8	2019	Other renewable	CZ	B15	2024-05-29 11:56:05	100	192.9705200	
Monthly Domestic Values	1	2019	Wind Onshore	GB	B19	2024-05-29 11:56:05	100	2524.7926250	
Monthly Domestic Values	11	2019	Fossil Brown coal/Lignite	CZ	B02	2024-05-29 11:56:05	100	2778.9789300	
Monthly Domestic Values	1	2019	Hydro Pumped Storage	CZ	B10	2024-05-29 11:56:05	100	104.8274100	
Monthly Domestic Values	1	2019	Wind Offshore	BE	B18	2024-05-29 11:56:05	100	409.8189000	
Monthly Domestic Values	1	2019	Fossil Gas	NL	B04	2024-05-29 11:56:05	100	3989.9989700	
Monthly Domestic Values	5	2019	Fossil Gas	IE	B04	2024-05-29 11:56:05	100	955.9099950	
Monthly Domestic Values	1	2019	Fossil Coal-derived gas	ES	B03	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	6	2019	Waste	CZ	B17	2024-05-29 11:56:05	100	19.7081800	
Monthly Domestic Values	4	2019	Waste	NL	B17	2024-05-29 11:56:05	100	194.5358025	
Monthly Domestic Values	8	2019	Wind Offshore	DE	B18	2024-05-29 11:56:05	100	1420.8572525	
Monthly Domestic Values	4	2019	Fossil Hard coal	GB	B05	2024-05-29 11:56:05	100	290.3428050	
Monthly Domestic Values	7	2019	Hydro Pumped Storage	RS	B10	2024-05-29 11:56:05	100	60.1910000	
Monthly Domestic Values	8	2019	Nuclear	ES	B14	2024-05-29 11:56:05	100	5085.9180000	
Monthly Domestic Values	11	2019	Solar	SI	B16	2024-05-29 11:56:05	100	7.4127500	
Monthly Domestic Values	8	2019	Fossil Hard coal	BA	B05	2024-05-29 11:56:05	100	798.3803700	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	PL	B11	2024-05-29 11:56:05	100	131.1479900	
Monthly Domestic Values	11	2019	Wind Onshore	PT	B19	2024-05-29 11:56:05	100	1932.6982000	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	PT	B11	2024-05-29 11:56:05	100	1295.7584000	
Monthly Domestic Values	10	2019	Wind Onshore	RO	B19	2024-05-29 11:56:05	100	371.1510700	
Monthly Domestic Values	12	2019	Biomass	DK	B01	2024-05-29 11:56:05	100	511.0840300	
Monthly Domestic Values	2	2019	Fossil Hard coal	PL	B05	2024-05-29 11:56:05	100	6207.9907800	
Monthly Domestic Values	8	2019	Waste	SI	B17	2024-05-29 11:56:05	100	6.1941400	
Monthly Domestic Values	10	2019	Fossil Brown coal/Lignite	SI	B02	2024-05-29 11:56:05	100	473.8269600	
Monthly Domestic Values	10	2019	Fossil Oil	MK	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	10	2019	Nuclear	CH	B14	2024-05-29 11:56:05	100	2478.4959000	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	HU	B11	2024-05-29 11:56:05	100	7.9941200	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	IE	B11	2024-05-29 11:56:05	100	50.1049300	
Monthly Domestic Values	4	2019	Biomass	SI	B01	2024-05-29 11:56:05	100	7.9204500	
Monthly Domestic Values	12	2019	Biomass	PL	B01	2024-05-29 11:56:05	100	179.5772500	
Monthly Domestic Values	10	2019	Biomass	GB	B01	2024-05-29 11:56:05	100	1181.4450000	
Monthly Domestic Values	4	2019	Fossil Oil	SI	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	4	2019	Fossil Oil	CY	B06	2024-05-29 11:56:05	100	288.0115800	
Monthly Domestic Values	8	2019	Fossil Peat	FI	B08	2024-05-29 11:56:05	100	168.5853800	
Monthly Domestic Values	5	2019	Wind Onshore	BE	B19	2024-05-29 11:56:05	100	179.1059100	
Monthly Domestic Values	9	2019	Wind Onshore	IE	B19	2024-05-29 11:56:05	100	738.9115000	
Monthly Domestic Values	5	2019	Wind Onshore	LT	B19	2024-05-29 11:56:05	100	98.9830600	
Monthly Domestic Values	11	2019	Other renewable	AT	B15	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	9	2019	Nuclear	NL	B14	2024-05-29 11:56:05	100	336.7382000	
Monthly Domestic Values	6	2019	Fossil Gas	HU	B04	2024-05-29 11:56:05	100	453.7532225	
Monthly Domestic Values	10	2019	Fossil Gas	RO	B04	2024-05-29 11:56:05	100	935.4836500	
Monthly Domestic Values	1	2019	Hydro Water Reservoir	ES	B12	2024-05-29 11:56:05	100	1677.0850000	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	CH	B11	2024-05-29 11:56:05	100	110.2550700	
Monthly Domestic Values	8	2019	Wind Onshore	DK	B19	2024-05-29 11:56:05	100	594.0148000	
Monthly Domestic Values	1	2019	Fossil Hard coal	FI	B05	2024-05-29 11:56:05	100	896.7060700	
Monthly Domestic Values	4	2019	Fossil Peat	EE	B08	2024-05-29 11:56:05	100	3.3954000	
Monthly Domestic Values	3	2019	Hydro Water Reservoir	MK	B12	2024-05-29 11:56:05	100	48.6506000	
Monthly Domestic Values	8	2019	Hydro Water Reservoir	CZ	B12	2024-05-29 11:56:05	100	65.1838700	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	BG	B11	2024-05-29 11:56:05	100	132.0090000	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	IT	B11	2024-05-29 11:56:05	100	4434.6990000	
Monthly Domestic Values	2	2019	Hydro Pumped Storage	BG	B10	2024-05-29 11:56:05	100	32.5180000	
Monthly Domestic Values	8	2019	Hydro Pumped Storage	BG	B10	2024-05-29 11:56:05	100	22.3100000	
Monthly Domestic Values	8	2019	Wind Onshore	BA	B19	2024-05-29 11:56:05	100	6.3726000	
Monthly Domestic Values	9	2019	Wind Onshore	IT	B19	2024-05-29 11:56:05	100	1158.7720000	
Monthly Domestic Values	1	2019	Biomass	FI	B01	2024-05-29 11:56:05	100	634.4470400	
Monthly Domestic Values	5	2019	Biomass	CZ	B01	2024-05-29 11:56:05	100	142.9200000	
Monthly Domestic Values	5	2019	Geothermal	AT	B09	2024-05-29 11:56:05	100	0.0520800	
Monthly Domestic Values	1	2019	Waste	LU	B17	2024-05-29 11:56:05	100	8.6993800	
Monthly Domestic Values	3	2019	Fossil Oil	DE	B06	2024-05-29 11:56:05	100	346.5096350	
Monthly Domestic Values	8	2019	Fossil Brown coal/Lignite	BG	B02	2024-05-29 11:56:05	100	1403.7850000	
Monthly Domestic Values	6	2019	Other	HU	B20	2024-05-29 11:56:05	100	66.5872500	
Monthly Domestic Values	1	2019	Hydro Run-of-river and poundage	RS	B11	2024-05-29 11:56:05	100	692.1310000	
Monthly Domestic Values	10	2019	Fossil Gas	AT	B04	2024-05-29 11:56:05	100	1234.9112000	
Monthly Domestic Values	7	2019	Waste	BG	B17	2024-05-29 11:56:05	100	2.7920000	
Monthly Domestic Values	11	2019	Hydro Pumped Storage	BE	B10	2024-05-29 11:56:05	100	75.8296900	
Monthly Domestic Values	10	2019	Hydro Run-of-river and poundage	NO	B11	2024-05-29 11:56:05	100	998.7630800	
Monthly Domestic Values	5	2019	Solar	RO	B16	2024-05-29 11:56:05	100	144.0953900	
Monthly Domestic Values	6	2019	Other	PT	B20	2024-05-29 11:56:05	100	23.8791000	
Monthly Domestic Values	5	2019	Biomass	RS	B01	2024-05-29 11:56:05	100	10.0680000	
Monthly Domestic Values	6	2019	Fossil Hard coal	BE	B05	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	2	2019	Biomass	LV	B01	2024-05-29 11:56:05	100	58.5690000	
Monthly Domestic Values	10	2019	Waste	LT	B17	2024-05-29 11:56:05	100	12.9786800	
Monthly Domestic Values	1	2019	Fossil Brown coal/Lignite	HU	B02	2024-05-29 11:56:05	100	387.2442025	
Monthly Domestic Values	5	2019	Fossil Brown coal/Lignite	ES	B02	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	12	2019	Hydro Pumped Storage	AT	B10	2024-05-29 11:56:05	100	390.7516000	
Monthly Domestic Values	12	2019	Nuclear	CZ	B14	2024-05-29 11:56:05	100	2585.1622600	
Monthly Domestic Values	3	2019	Fossil Gas	ES	B04	2024-05-29 11:56:05	100	4394.0970000	
Monthly Domestic Values	6	2019	Hydro Water Reservoir	LU	B12	2024-05-29 11:56:05	100	0.3618350	
Monthly Domestic Values	3	2019	Wind Onshore	HU	B19	2024-05-29 11:56:05	100	71.6504925	
Monthly Domestic Values	12	2019	Wind Onshore	PL	B19	2024-05-29 11:56:05	100	1739.8341900	
Monthly Domestic Values	11	2019	Fossil Brown coal/Lignite	RS	B02	2024-05-29 11:56:05	100	2025.6000000	
Monthly Domestic Values	10	2019	Geothermal	IT	B09	2024-05-29 11:56:05	100	481.6600000	
Monthly Domestic Values	2	2019	Solar	CH	B16	2024-05-29 11:56:05	100	24.4593000	
Monthly Domestic Values	1	2019	Other	CZ	B20	2024-05-29 11:56:05	100	83.3414900	
Monthly Domestic Values	4	2019	Other renewable	HU	B15	2024-05-29 11:56:05	100	8.1814425	
Monthly Domestic Values	7	2019	Hydro Run-of-river and poundage	BE	B11	2024-05-29 11:56:05	100	2.7654100	
Monthly Domestic Values	11	2019	Wind Onshore	LT	B19	2024-05-29 11:56:05	100	131.0340500	
Monthly Domestic Values	12	2019	Wind Onshore	GB	B19	2024-05-29 11:56:05	100	3136.2526050	
Monthly Domestic Values	1	2019	Waste	EE	B17	2024-05-29 11:56:05	100	8.7829000	
